ticker,date,close_price,exchange,sector,volume,trade_type
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-08,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-09,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-10,,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-10,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-10,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-10,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-10,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-10,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-10,,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-10,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-10,,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-10,,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-10,,UPCOM,Bán Lẻ,15000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-13,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-14,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,,UPCOM,Bán Lẻ,10000.0,buy
VNM,,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,,UPCOM,Bán Lẻ,10000.0,sell
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,,UPCOM,Bán Lẻ,15000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-17,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-18,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-19,,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-19,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-19,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-19,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-19,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-19,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-19,,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-19,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-19,,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-19,,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-19,,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-20,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-22,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-24,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-25,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-27,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-29,,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-29,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-29,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-29,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-29,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-29,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-29,,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-29,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-29,,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-29,,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-29,,UPCOM,Bán Lẻ,15000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-01-31,52000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-02-01,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,52000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,52000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,,UPCOM,Bán Lẻ,10000.0,buy
VNM,,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,,UPCOM,Bán Lẻ,10000.0,sell
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-02-05,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-02-06,50000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,2024-02-07,48000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,buy
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,sell
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,10000.0,B-U-Y
VNM,,60000.0,UPCOM,Bán Lẻ,20000.0,SELL
VNM,,60000.0,UPCOM,Bán Lẻ,15000.0,buy
VNM,,,UPCOM,Bán Lẻ,10000.0,buy
VNM,,,UPCOM,Bán Lẻ,20000.0,BUY
VNM,,,UPCOM,Bán Lẻ,10000.0,BUY
VNM,,,UPCOM,Bán Lẻ,15000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,SELL
VNM,,,UPCOM,Bán Lẻ,10000.0,sell
VNM,,,UPCOM,Bán Lẻ,20000.0,B-U-Y
VNM,,,UPCOM,Bán Lẻ,10000.0,B-U-Y
